URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
http://medicaldevice.com/ontology/hasMammographyFacility,has mammography facility,Links a record to a MQSA Certified Mammography Facility. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/MammographyFacility
http://medicaldevice.com/ontology/hasManufacturer,has manufacturer,Links a record to the manufacturer or firm responsible for it.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/Recall|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/RegistrationListingRecord,http://medicaldevice.com/ontology/Manufacturer
http://medicaldevice.com/ontology/hasMaterial,has material,Links a record to a Material. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/Material
http://medicaldevice.com/ontology/hasMedSunReport,has MedSun report,Links a Medical Device to a MedSun Safety Report. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/MedSunReport
http://medicaldevice.com/ontology/hasOutcome,has outcome,Links a record to a Patient Outcome. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/PatientOutcome
http://medicaldevice.com/ontology/hasPMADesignChange,has PMA design change,Links a Medical Device to a PMA Supplement. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/PMAChangeMemo
http://medicaldevice.com/ontology/hasPMARecord,has PMA record,Links a Medical Device to a PMA Submission. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/PMARecord
http://medicaldevice.com/ontology/hasPatientOutcome,has patient outcome,Links a TPLC record to a patient outcome code reported against it.,Predicate,,http://medicaldevice.com/ontology/TPLCRecord,http://medicaldevice.com/ontology/PatientOutcome
http://medicaldevice.com/ontology/hasPostmarket522Study,has 522 postmarket study,Links a record to a 522 Postmarket Surveillance Study. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/Postmarket522Study
http://medicaldevice.com/ontology/hasPredicateDevice,has predicate device,Has predicate device. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/hasProblem,has problem,Links a record to a Device Problem. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/DeviceProblem
http://medicaldevice.com/ontology/hasProductCode,has product code,Links a record to the FDA product code classifying the device.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/TPLCRecord,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode
http://medicaldevice.com/ontology/hasProvenance,has provenance record,Links a record to a Provenance Record. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/ProvenanceRecord
http://medicaldevice.com/ontology/hasRecall,has recall,Links a TPLC record to a recall of the device type.,Predicate,,http://medicaldevice.com/ontology/TPLCRecord,http://medicaldevice.com/ontology/Recall
http://medicaldevice.com/ontology/hasRecallRecord,has recall record,Links a Medical Device to a Device Recall Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/RecallRecord
http://medicaldevice.com/ontology/hasRecognizedStandard,has recognized standard,Links a record to a FDA Recognized Consensus Standard. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/RecognizedStandard
http://medicaldevice.com/ontology/hasRegistrationRecord,has registration record,Links a Manufacturer to a FDA Registration and Listing Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/Manufacturer,http://medicaldevice.com/ontology/RegistrationListingRecord
http://medicaldevice.com/ontology/hasRegulationNumber,has regulation number,Links a record to the 21 CFR regulation number the device type falls under.,Predicate,,http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/TPLCRecord,http://medicaldevice.com/ontology/RegulationNumber
http://medicaldevice.com/ontology/hasSafetySignal,has safety signal,Links a record to a Safety Signal. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/SafetySignal
http://medicaldevice.com/ontology/hasSoftware,has software,Links a record to a Software Feature. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/SoftwareFeature
http://medicaldevice.com/ontology/hasSpecialty,has specialty,Links a CLIA Laboratory Test System Record to a CLIA Laboratory Specialty. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/CLIARecord,http://medicaldevice.com/ontology/Specialty
http://medicaldevice.com/ontology/hasSterilityStatus,has sterility status,Has sterility status. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/hasTPLCRecord,has TPLC record,Links a Medical Device to a TPLC Device Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/TPLCRecord
http://medicaldevice.com/ontology/hasTestSystem,has test system,Links a CLIA Laboratory Test System Record to a CLIA Test System. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/CLIARecord,http://medicaldevice.com/ontology/TestSystem
http://medicaldevice.com/ontology/hasYearlyTrend,has yearly trend,Links a TPLC record to its yearly MDR report and event counts.,Predicate,,http://medicaldevice.com/ontology/TPLCRecord,http://medicaldevice.com/ontology/MDRStatistic
http://medicaldevice.com/ontology/hdeNumber,HDE number,HDE number assigned to the Humanitarian Device Exemption.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption,
http://medicaldevice.com/ontology/identifierId,identifier ID,"UDI identifier value â the DI, Package DI, or PI string (e.g. GTIN-14). Declared in the schema but not populated in the current release.",Predicate,,,
http://medicaldevice.com/ontology/identifierStatus,identifier status,Device identifier status: Active / Inactive / Deprecated. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/identifierType,identifier type,UDI identifier type: Primary DI / Package DI / Unit of Use DI. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/implantFlag,implant flag (Y/N),Whether the device type is an implant.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/inPart,in part,Links a 21 CFR section to the part that contains it.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section,http://medicaldevice.com/ontology/CfrPart
http://medicaldevice.com/ontology/initialFirmNotification,initial firm notification method,How the firm first notified its customers of the recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/initialImporterFlag,initial importer flag (Y/N),Whether the establishment is an initial importer.,Predicate,,http://medicaldevice.com/ontology/RegistrationListingRecord,
http://medicaldevice.com/ontology/installed,installed,Date the x-ray equipment was installed.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/installedDate,x-ray equipment installed date,X-ray equipment installed date. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/intendedUse,intended use,Intended use. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/involvesDevice,involves device,Links a MAUDE report to the device involved in the reported event.,Predicate,,http://medicaldevice.com/ontology/MAUDEReport,http://medicaldevice.com/ontology/MedicalDevice
http://medicaldevice.com/ontology/isCombinationProduct,is combination product,Is combination product. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/isKit,is kit,Is kit. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/isSingleUse,is single use,Is single use. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/isSterile,is sterile,Is sterile. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/issuingAgency,issuing agency,UDI issuing agency: GS1 / HIBCC / ICCBBA / NDC. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/k510Number,510(k) number,510(k) number assigned to the premarket notification.,Predicate,,http://medicaldevice.com/ontology/K510Record,
http://medicaldevice.com/ontology/label,label,A human-readable name for the resource.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,
http://medicaldevice.com/ontology/labelingDescription,labeling description,Labeling description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/lifeSustainSupportFlag,life sustain support flag (Y/N),Whether the device type is life-sustaining or life-supporting.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/linkedMedicalDevice,linked medical device,Links a record to a Medical Device. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/MedicalDevice
http://medicaldevice.com/ontology/linkedProductCode,linked product code,Links a record to a FDA Product Code. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/ProductCode
http://medicaldevice.com/ontology/listingNumber,FDA device listing number,FDA device listing number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/lotBatchNumber,lot or batch number,Lot or batch number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/lotNumber,lot number,Lot number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/madeBy,made by,Links a record to a Manufacturer. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/Manufacturer
http://medicaldevice.com/ontology/manufacturer,manufacturer,Name of the manufacturer responsible for the study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/manufacturerName,manufacturer name,Name of the manufacturer as given on the record.,Predicate,,http://medicaldevice.com/ontology/Manufacturer|http://medicaldevice.com/ontology/Recall,
http://medicaldevice.com/ontology/materialDescription,material description,Material description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/medicalSpecialty,medical specialty code,FDA medical specialty code for the device type.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/medicalSpecialtyDescription,medical specialty description,FDA medical specialty the device type is reviewed under.,Predicate,,http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/modelNumber,model number,Model number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/mriSafetyStatus,MRI safety status,MRI safety status. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/name,name,Name of the site at which the x-ray equipment was installed.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/narrative,narrative,Free-text narrative supplied with the report. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/orderNumber,522 order number,FDA 522 order number.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/organization,standards organization,Standards organization. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/outcomeCode,outcome code,Outcome code. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/packageType,package type,"Package type description associated with this identifier (e.g. Box, Case). Declared in the schema but not populated in the current release.",Predicate,,,
http://medicaldevice.com/ontology/packagingDescription,packaging description,Packaging description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/partNumber,part number,Number of the 21 CFR part.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CfrPart,
http://medicaldevice.com/ontology/partTitle,part title,Title of the 21 CFR part.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CfrPart,
http://medicaldevice.com/ontology/pathway,regulatory pathway (510k / pma / hde / de_novo),"Regulatory pathway by which the device reached the market: 510k, pma, hde, or de_novo.",Predicate,,http://medicaldevice.com/ontology/DeviceFDARecord,
http://medicaldevice.com/ontology/phone,phone number,Telephone number given on the record.,Predicate,,http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/physicalState,physical state,Physical state. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/pmaNumber,PMA number,PMA number assigned to the premarket approval application.,Predicate,,http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/possiblySameDeviceAs,possibly same device as,Possibly same device as. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/postalCode,postal code,Postal code given on the record.,Predicate,,http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/predicateDevice,predicate device,Predicate device. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/primaryDI,primary device identifier (DI),Primary device identifier (DI). Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/problemCode,problem code,Problem code. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/problemCodes,problem codes,Device problem codes (semicolon-separated). Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/problemDescription,problem description,Text of the device problem code.,Predicate,,http://medicaldevice.com/ontology/DeviceProblem,
http://medicaldevice.com/ontology/productCode,product code,Three-letter FDA product code classifying the device type.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MAUDEReport|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/TPLCRecord,
http://medicaldevice.com/ontology/productDescription,product description,Description of the recalled product.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/productProblemFlag,product problem flag,Product problem flag. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/productQuantity,product quantity involved in recall,Quantity of product covered by the recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/proprietaryName,proprietary (brand) name,Proprietary (brand) name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/publicDeviceRecordKey,public device record key,Public device record key. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/qualifier1,CLIA Qualifier 1,CLIA Qualifier 1. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/qualifier2,CLIA Qualifier 2,CLIA Qualifier 2. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/quantityPerUnitOfUse,quantity per unit of use,Quantity of base devices contained in this package unit. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/rawRecord,raw record,JSON literal of the complete raw FDA record. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/reasonForRecall,reason for recall,Reason the product was recalled.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recallAction,corrective action taken,Corrective action taken. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/recallClass,recall class,"Recall class I, II, or III, indicating the severity of the hazard.",Predicate,,http://medicaldevice.com/ontology/Recall,
http://medicaldevice.com/ontology/recallClassification,recall classification (Class I/II/III),"FDA recall classification: Class I, II, or III.",Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recallDate,recall date,Date of the recall.,Predicate,,http://medicaldevice.com/ontology/Recall,
http://medicaldevice.com/ontology/recallEventId,recall event ID,FDA recall event identifier grouping the products in one recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recallInitiationDate,recall initiation date,Date the firm began the recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recallNumber,recall number,FDA recall number.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recallStatus,recall status,Current status of the recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recallingFirm,recalling firm name,Name of the firm conducting the recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recallingFirmAddress,recalling firm address,Address of the recalling firm.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/recognitionNumber,FDA recognition number,FDA recognition number of the consensus standard.,Predicate,,http://medicaldevice.com/ontology/RecognizedConsensusStandard,
http://medicaldevice.com/ontology/recordStatus,record status,Status of the record in its source dataset. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/regExpiryDateYear,registration expiry year,Year in which the establishment registration expires.,Predicate,,http://medicaldevice.com/ontology/RegistrationListingRecord,
http://medicaldevice.com/ontology/registeredAt,registered at establishment,Links a FDA Device Listing to a FDA Registration and Listing Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/DeviceListing,http://medicaldevice.com/ontology/RegistrationListingRecord
http://medicaldevice.com/ontology/registrationAddress,registration address,Address of the registered establishment.,Predicate,,http://medicaldevice.com/ontology/RegistrationListingRecord,
http://medicaldevice.com/ontology/registrationNumber,FDA registration number,FDA establishment registration number.,Predicate,,http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/RegistrationListingRecord,
http://medicaldevice.com/ontology/registrationStatus,registration status code,Status of the establishment registration.,Predicate,,http://medicaldevice.com/ontology/RegistrationListingRecord,
http://medicaldevice.com/ontology/regulationArea,regulation area,Regulation area. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/regulationDescription,regulation description,Description of the regulation the device type falls under.,Predicate,,http://medicaldevice.com/ontology/TPLCRecord,
http://medicaldevice.com/ontology/regulationNumber,regulation number,21 CFR regulation number under which the device type is classified.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/RegulationNumber|http://medicaldevice.com/ontology/TPLCRecord,
http://medicaldevice.com/ontology/relatedProductCode,related product code,Links a record to a FDA Product Code. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/ProductCode
http://medicaldevice.com/ontology/relatedTPLC,related TPLC product code record,Links a record to the TPLC product-code record that aggregates its lifecycle data.,Predicate,,http://medicaldevice.com/ontology/DeviceProblem|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MDRStatistic|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/PatientOutcome|http://medicaldevice.com/ontology/Recall,http://medicaldevice.com/ontology/TPLCRecord
http://medicaldevice.com/ontology/remedialAction,remedial action taken,Remedial action taken. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/removalCorrectionNumber,removal / correction number (recall link),Removal / correction number (recall link). Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/reportCount,report count,Number of medical device reports carrying this code or year.,Predicate,,http://medicaldevice.com/ontology/DeviceProblem|http://medicaldevice.com/ontology/MDRStatistic|http://medicaldevice.com/ontology/PatientOutcome,
http://medicaldevice.com/ontology/reportDate,report date,Date the record was reported.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/reportKey,MDR report key,MDR report key. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/reportNumber,report number,Report number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/reportToFDA,report to FDA flag,Report to FDA flag. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/reportedBy,reported by,Links a record to a Manufacturer. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/Manufacturer
http://medicaldevice.com/ontology/reporterOccupationCode,reporter occupation code,Reporter occupation code. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/reprocessedFlag,reprocessed and reused flag,Reprocessed and reused flag. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/requirementNumber,requirement number,FDA 522 requirement number.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/retrievedAt,timestamp when record was retrieved,Timestamp at which the source FDA record was retrieved.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CliaWaivedAnalyte|http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/IVDHomeUseTest|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/Postmarket522Study|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/RecognizedConsensusStandard|http://medicaldevice.com/ontology/RegistrationListingRecord|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/reviewAdvisoryCommittee,review advisory committee,Advisory committee that reviewed the submission.,Predicate,,http://medicaldevice.com/ontology/K510Record,
http://medicaldevice.com/ontology/reviewGranted,review granted,Whether the review was granted.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption,
http://medicaldevice.com/ontology/reviewPanel,review panel,FDA review panel for the device type.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/room,room,Room in which the x-ray equipment was installed.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/roomIdentifier,x-ray room identifier,Identifier of the room the x-ray equipment was installed in. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/rootDocumentNumber,root document number,Root FDA document number the 522 order derives from.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/sameProductCodeAs,same product code as,Same product code as. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/sampleSize,sample size,Planned sample size of the 522 study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/sectionNumber,section number,Number of the 21 CFR section.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section,
http://medicaldevice.com/ontology/sectionTitle,section title,Title of the 21 CFR section.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section,
http://medicaldevice.com/ontology/singleUseFlag,single use flag,Single use flag. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/softwareDescription,software description,Software description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/sourceDataset,source dataset,Name of the FDA or openFDA dataset the record was extracted from.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CliaWaivedAnalyte|http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/IVDHomeUseTest|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/Postmarket522Study|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/RecognizedConsensusStandard|http://medicaldevice.com/ontology/RegistrationListingRecord|http://medicaldevice.com/ontology/TPLCRecord|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/sourceNote,source note,Free-text note about the source of the record.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CfrPart,
http://medicaldevice.com/ontology/sourceRecordId,source record ID (original FDA identifier),Identifier of the record in the original FDA source dataset.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CliaWaivedAnalyte|http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/IVDHomeUseTest|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/Postmarket522Study|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/RecognizedConsensusStandard|http://medicaldevice.com/ontology/RegistrationListingRecord|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/sourceType,source type,Type of the source the record came from. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/sourceUrl,source URL,URL of the source FDA record or dataset.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CliaWaivedAnalyte|http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/IVDHomeUseTest|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/Postmarket522Study|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/RecognizedConsensusStandard|http://medicaldevice.com/ontology/RegistrationListingRecord|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/specialtyId,CLIA Specialty ID,CLIA Specialty ID. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/specialtyName,CLIA Specialty Name,CLIA Specialty Name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/standardDesignation,standard designation number,Standard designation number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/state,state or province,State or province given on the record.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/statementOrSummary,510(k) statement or summary type,Whether the 510(k) was supported by a summary or a statement.,Predicate,,http://medicaldevice.com/ontology/K510Record,
http://medicaldevice.com/ontology/sterilityDescription,sterility description,Sterility description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/studyDesign,study design,Design of the 522 postmarket surveillance study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
