URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
http://www.w3.org/2000/01/rdf-schema#label,label,A human-readable name for the subject.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#range,range,A range of the subject property.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,Further information about the subject resource.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,The subject is a subclass of a class.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#subPropertyOf,subPropertyOf,The subject is a subproperty of a property.,Predicate,,,
http://www.w3.org/2002/07/owl#annotatedProperty,annotatedProperty,The property that determines the predicate of an annotated axiom or annotated annotation.,Predicate,,,
http://www.w3.org/2002/07/owl#annotatedSource,annotatedSource,The property that determines the subject of an annotated axiom or annotated annotation.,Predicate,,,
http://www.w3.org/2002/07/owl#annotatedTarget,annotatedTarget,The property that determines the object of an annotated axiom or annotated annotation.,Predicate,,,
http://www.w3.org/2002/07/owl#deprecated,deprecated,The annotation property that indicates that a given entity has been deprecated.,Predicate,,,
http://www.w3.org/2002/07/owl#disjointWith,disjointWith,The property that determines that two given classes are disjoint.,Predicate,,,
http://www.w3.org/2002/07/owl#distinctMembers,distinctMembers,The property that determines the collection of pairwise different individuals in an owl:AllDifferent axiom.,Predicate,,,
http://www.w3.org/2002/07/owl#equivalentClass,equivalentClass,The property that determines that two given classes are equivalent.,Predicate,,,
http://www.w3.org/2002/07/owl#onProperty,onProperty,The property that determines the property that a property restriction refers to.,Predicate,,,
http://www.w3.org/2002/07/owl#oneOf,oneOf,The property that determines the collection of individuals or data values that build an enumeration.,Predicate,,,
http://www.w3.org/2002/07/owl#someValuesFrom,someValuesFrom,The property that determines the class that an existential property restriction refers to.,Predicate,,,
http://www.w3.org/2002/07/owl#unionOf,unionOf,The property that determines the collection of classes or data ranges that build a union.,Predicate,,,
http://www.w3.org/2002/07/owl#versionIRI,versionIRI,The property that identifies the version IRI of an ontology.,Predicate,,,
http://www.w3.org/2002/07/owl#versionInfo,versionInfo,The annotation property that provides version information for an ontology or another OWL construct.,Predicate,,,
http://www.w3.org/2004/02/skos/core#altLabel,altLabel,An alternative lexical label for a resource.,Predicate,,,
http://www.w3.org/2004/02/skos/core#definition,definition,A statement or formal explanation of the meaning of a concept.,Predicate,,,
http://www.w3.org/2004/02/skos/core#prefLabel,prefLabel,"The preferred lexical label for a resource, in a given language.",Predicate,,,
https://schema.org/alternateName,alternateName,An alias for the item.,Predicate,,,
https://www.wikidata.org/wiki/Property:P5191,derived from,"Indicates the word, morpheme, or phrase from which a lexeme, form or sense is derived.",Predicate,,,
